Gene	Homo sapiens FC	Homo sapiens P-value	Homo sapiens Q-value	Macaca mulatta FC	Macaca mulatta P-value	Macaca mulatta Q-value	Rattus norvegicus FC	Rattus norvegicus P-value	Rattus norvegicus Q-value	Mus musculus FC	Mus musculus P-value	Mus musculus Q-value
ENSG00000172061	-0.345207795	0.29039434	0.687579532	-0.697641294	0.277955263	0.593227453	-0.09024027	0.835876643	1	-0.238334825	0.802362164	1
ENSG00000168070	0	1	1	2.846059535	0.15746949	0.401101881	0	1	1	1.533337487	0.414511689	1
ENSG00000164035	-0.35554956	0.7074976	1	-0.06435609	1	1	1.934873372	1	1	0.24674835	0.684524638	1
ENSG00000137463	-0.192615954	0.742830856	1	-0.366648686	0.59925348	0.940426019	0.16095863	0.94147337	1	0.055850818	0.979846711	1
ENSG00000163156	0.36185686	0.00917022	0.071130582	0.159612858	0.285287866	0.597593676	-0.070746519	0.785558728	1	0.47909163	0.05396842	0.350316367
ENSG00000189171	0.122576841	0.331449952	0.740101659	-0.112035107	0.648521456	0.986466324	-0.152341809	0.635284412	1	0.144679237	0.580562116	1
ENSG00000089199	1.16062795	0.06408168	0.273513273	4.780936062	1.43E-05	0.000238333	1.908383416	1	1	1.891390381	0.298082669	0.916685241
ENSG00000222046	-0.00468737	1	1	3.013997258	0.15746949	0.401101881	-2.647939865	0.522452058	1	2.480029457	0.165395875	0.686226128
ENSG00000109684	3.262632538	0.001241134	0.015545335	0	1	1	0.821441338	1	1	0	1	1
ENSG00000163344	-0.600474781	4.25E-06	0.000122304	-0.555265901	0.001890174	0.013987933	-0.260691702	0.210157873	0.831914563	0.187650347	0.66343631	1
ENSG00000174177	-0.047180305	0.830193135	1	0.3837955	0.068111533	0.222452989	0.11222504	0.638922679	1	0.230845263	0.318502958	0.949708396
ENSG00000160392	0.395909473	0.037652094	0.193131993	0.284169493	0.08099903	0.252355731	0.136790008	0.39078805	1	-0.259330739	0.278382241	0.890470891
ENSG00000148344	0.147537228	0.792225097	1	0.152315056	0.740615366	1	1.181294669	0.004587427	0.068548268	1.112436206	3.62E-07	1.49E-05
ENSG00000160789	-0.109457524	0.433908525	0.858650357	-0.303574457	0.155381693	0.401101881	-0.459081691	0.021648484	0.212546096	-0.314250606	0.090539551	0.486490195
ENSG00000151689	-0.111663218	0.38527309	0.810274382	0.133887028	0.613864768	0.955156577	0.626472348	0.00014871	0.004047401	1.862099573	1.87E-09	1.17E-07
ENSG00000140265	0.386737462	0.026802859	0.151526524	0.643091003	0.00062122	0.005685597	0.376131601	0.478575686	1	0.43406081	0.155396982	0.665684587
ENSG00000102390	0.178258302	0.18003122	0.526726329	0.350389766	0.015367252	0.07258646	-0.162286258	0.286056755	0.940332634	0.05111785	0.825433722	1
ENSG00000103174	-0.157046455	0.330000943	0.737799528	-0.198870072	0.230781868	0.527515897	-0.05139898	0.86510821	1	-0.091559737	0.671477518	1
ENSG00000187821	0	1	1	0	1	1	0	1	1	5.462645792	0.003575718	0.047334242
ENSG00000114988	-0.489730792	0.000805341	0.010950188	-0.262840006	0.138382649	0.369362843	-0.209347394	0.220918312	0.853636796	-0.196429716	0.398052956	1
ENSG00000168439	-0.04189288	0.775279043	1	0.149215605	0.309273842	0.630591241	-0.052544377	0.747256794	1	0.186464202	0.285426766	0.896502704
ENSG00000157734	0.262728752	0.652778833	1	0.619648789	0.13157225	0.356120023	1.395979297	0.656596596	1	-0.00714948	1	1
ENSG00000104812	-0.041153044	0.826228857	1	-0.355215415	0.107887383	0.309611098	-0.287218736	0.074817517	0.471795678	-0.259466852	0.351348881	0.994924999
ENSG00000115041	0.036224606	0.934008825	1	-0.701525157	0.337613992	0.668165967	0.16154919	0.804257889	1	-0.301638466	0.502252487	1
ENSG00000198356	-0.278713723	0.014791209	0.100940908	-0.272024333	0.073063934	0.234091071	-0.05667857	0.728960272	1	0.033085628	0.850418956	1
ENSG00000179869	0.062443241	0.965245534	1	-0.508516307	0.405617055	0.755813086	3.190659471	0.283678088	0.937393487	-0.205896222	0.930265369	1
ENSG00000134030	0.256436393	0.082636577	0.323677469	0.210994468	0.194772781	0.468253474	0.348431926	0.026345328	0.245744969	-0.072843515	0.704531975	1
ENSG00000100949	0.185745321	0.160573463	0.491092574	0.230572092	0.184385817	0.449951453	0.181741388	0.314932379	0.982842659	0.350372319	0.125300588	0.589828274
ENSG00000132881	-0.177287792	0.450226445	0.874530358	-0.225203903	0.386338472	0.732414014	-0.179845563	0.58731717	1	-0.651295074	0.121277519	0.575995477
ENSG00000159374	0.113684811	0.931840656	1	1.388282137	0.014631245	0.06978227	-0.092381211	1	1	1.149164557	0.046933563	0.318984169
ENSG00000178188	0.360047846	0.006846843	0.057086963	0.301217068	0.636642104	0.976579923	0.544997527	0.000759779	0.016571831	0.266983146	0.15679523	0.665684587
ENSG00000143217	0.370774401	0.775525952	1	2.236537912	0.006841818	0.038555827	0.808459493	1	1	0.704089778	0.731189702	1
ENSG00000173137	0.344834127	0.138589912	0.451684182	0.348165803	0.123410328	0.340566405	0.307900984	0.199118144	0.805763134	0.388169855	0.151488447	0.664145847
ENSG00000105711	0.179782673	0.566738886	0.967581416	-0.429114724	0.007833079	0.043072949	-0.362841076	0.021248733	0.209279428	-0.54455104	0.054691185	0.353504077
ENSG00000100075	-0.13054386	0.244719897	0.634988992	-0.359538154	0.012791979	0.063036438	-0.202607041	0.298348644	0.958883766	-0.022581313	0.92052276	1
ENSG00000186193	0.052448835	0.914319871	1	-0.373638208	0.401398908	0.750800074	-0.380444055	0.477544869	1	-0.394006473	0.700915548	1
ENSG00000127616	0.306932274	0.035020898	0.182970496	-0.059589033	0.730493789	1	-0.102980268	0.634383891	1	0.040852433	0.786688031	1
ENSG00000175536	-0.019224819	1	1	-0.046719528	0.859212939	1	-0.201794031	0.438117981	1	-0.589774282	0.057520972	0.366036435
ENSG00000182173	0.01356159	0.957887027	1	0.469575532	0.004107711	0.026023946	0.157468522	0.586679067	1	0.163695881	0.54185865	1
ENSG00000076826	-0.08201262	1	1	1.383060627	0.323737901	0.648933906	1.990698187	0.257058743	0.918462515	-0.914741739	0.500768212	1
ENSG00000176410	0.016436973	0.897192597	1	0.389459829	0.03212814	0.127261888	-0.185835155	0.450998568	1	-0.167006606	0.477503699	1
ENSG00000087085	1.23048889	0.002691907	0.028091078	1.050979303	7.52E-05	0.00096502	-0.21341185	0.921812097	1	0.33142925	1	1
ENSG00000069812	0.923372009	0.117015641	0.404932688	0.84580093	0.006256866	0.036050512	0	1	1	0	1	1
ENSG00000157353	0.286803025	0.149503154	0.468778916	-0.381729591	0.093960081	0.279437373	-0.093160919	0.726231015	1	-0.227692116	0.385882874	1
ENSG00000105613	2.727206136	7.11E-06	0.000194078	2.580298435	0.005069076	0.030638867	-0.49711335	0.65547526	1	0.258513373	1	1
ENSG00000100418	0.133733445	0.268253605	0.665765326	-0.124411697	0.434798491	0.788853916	0.07744895	0.608670456	1	-0.058620569	0.751807269	1
ENSG00000166575	-0.397269963	0.079244686	0.314140606	-0.864469954	0.000896773	0.007698044	-0.093908745	0.626933548	1	-0.063618304	0.749745837	1
ENSG00000175550	-0.147991336	0.239531917	0.627227251	-0.283834859	0.054967448	0.189662063	-0.002953769	0.990384933	1	0.055279471	0.725477431	1
ENSG00000171217	0	1	1	0.782396233	1	1	0	1	1	0.614865992	1	1
ENSG00000183578	-0.626829767	3.40E-05	0.000772653	0.292745883	0.265893956	0.579146245	0.189846224	0.861169334	1	2.851078652	0.010578532	0.110166481
ENSG00000149633	0.323062113	0.581508747	0.980394091	1.269520036	0.026093942	0.108646695	-3.116229127	0.283678088	0.937393487	1.600299282	0.09260238	0.493275298
ENSG00000143125	1.222528064	1	1	-2.000819497	0.52123086	0.862732457	0	1	1	0	1	1
ENSG00000197614	-0.179042417	0.643266425	1	-0.568158811	0.284582418	0.596745605	-0.320862902	0.555897141	1	0.069766812	0.801019789	1
ENSG00000101220	-0.254744927	0.087821436	0.335711667	-0.341386955	0.02152311	0.094120519	-0.133521834	0.476849338	1	-0.139289323	0.545587865	1
ENSG00000253368	-0.34443089	0.10135762	0.368440557	-0.570209823	0.026180837	0.108924399	-0.356228454	0.561834788	1	-0.446143559	0.032307917	0.249120136
ENSG00000050555	0.485339666	0.47750733	0.90226778	-0.286419307	0.311618794	0.63262193	0.112810794	0.852634194	1	-0.071750519	0.915674785	1
ENSG00000168140	-0.27391079	0.164793769	0.499195394	-0.296501941	0.179482869	0.441364071	-1.074229383	5.35E-07	2.52E-05	-0.15366494	0.461351968	1
ENSG00000179632	-0.199948805	0.11070764	0.390399486	-0.294685333	0.0669985	0.219883104	-0.320392956	0.116690133	0.607748581	-0.303583948	0.106786133	0.533955188
ENSG00000196361	1.059039176	0.648456787	1	2.795040366	0.001565535	0.012009856	3.125659231	0.283678088	0.937393487	1.79828947	1	1
ENSG00000064205	-0.603416212	0.245968312	0.636384462	-1.032460345	0.339605155	0.670507268	-0.408874369	0.447175093	1	-0.462658052	0.516989554	1
ENSG00000135631	-0.269182665	0.02224256	0.133890291	-0.323384317	0.01584201	0.074324455	-0.351010346	0.046631767	0.352824139	-0.424354548	0.029975292	0.236243919
ENSG00000167098	0	1	1	0	1	1	0	1	1	0	1	1
ENSG00000150773	0.35866517	0.271615768	0.665765326	-0.172267102	0.620550884	0.962228556	0.343438028	0.524506193	1	0.35967002	0.461578759	1
ENSG00000105679	-1.239226149	1	1	0	1	1	0	1	1	1.79828947	1	1
ENSG00000184811	0	1	1	0	1	1	-0.518344852	0.635056647	1	3.844901492	4.01E-08	1.97E-06
ENSG00000072501	0.033144273	0.850974062	1	-0.117019302	0.504171267	0.862732457	-0.14746791	0.559461288	1	0.254287829	0.144547135	0.647000699
ENSG00000197361	0.448482917	0.316245197	0.720807829	-2.046589917	0.52123086	0.862732457	2.97333678	0.003573275	0.056507905	0.216500206	0.901449181	1
ENSG00000122254	-0.320254387	0.744814334	1	3.45173164	0.047618921	0.170156597	0	1	1	0	1	1
ENSG00000133466	0.418816563	0.222661424	0.601404231	-0.165727646	0.633896777	0.974146303	-0.657622002	0.010763181	0.130248799	-0.138203424	0.659505904	1
ENSG00000105323	0.039802368	0.791493038	1	-0.287175511	0.052605168	0.18376046	0.007586665	0.966304179	1	-0.106656224	0.502112696	1
ENSG00000129437	0.745275184	0.766391329	1	0.276215066	1	1	1.019969285	0.384144381	1	-0.194449496	1	1
ENSG00000181924	-0.069949947	0.636173893	1	0.252464961	0.192216909	0.46365908	-0.209343077	0.310419637	0.9768497	-0.024776353	0.950929876	1
ENSG00000143869	1.85790302	0.51639458	0.919476369	1.179565889	0.65497669	0.986466324	-3.519859973	0.159371918	0.716534308	0.358352084	0.64620032	1
ENSG00000166444	-0.020003122	0.896522262	1	-0.018642889	0.911600286	1	0.303409075	0.108378001	0.581822945	0.18544852	0.560109209	1
ENSG00000130311	0.244720324	0.039461842	0.199302028	0.204759133	0.221720968	0.512698545	0.008398058	0.955524342	1	-0.067018502	0.689947953	1
ENSG00000182362	-0.120750217	0.567143678	0.967882836	-0.339611804	0.142360033	0.376762437	0.217645015	0.417769116	1	-0.129433702	0.699241371	1
ENSG00000173599	-0.223615706	0.152054271	0.473415493	-0.358165748	0.064161443	0.212871524	-0.192667772	0.351284195	1	-0.312157134	0.32642397	0.960873517
ENSG00000126368	1.185896146	0.001683418	0.019532805	2.24988137	2.63E-11	1.51E-09	0.028667309	0.973600026	1	0.076509647	0.743987245	1
ENSG00000156218	2.399804508	2.78E-16	5.01E-14	-0.424422146	0.537984003	0.878040302	-0.393900923	0.453084287	1	-0.457853949	0.552705435	1
ENSG00000164746	-0.309982516	0.855497323	1	1.428549651	1	1	-0.315259877	1	1	2.238777525	0.014896387	0.143501052
ENSG00000103485	-0.159346642	0.569338379	0.968912909	-0.106682158	0.730731871	1	-0.488428687	0.521990301	1	0.38867252	0.801207239	1
ENSG00000179023	0	1	1	5.22238155	6.86E-06	0.000126662	0	1	1	4.32273245	1.30E-06	4.89E-05
ENSG00000161958	0.886085172	0.48744693	0.911508017	0.691105688	1	1	-0.187395721	1	1	-0.391487693	0.655297366	1
ENSG00000169271	0.043169461	0.944224131	1	1.144169906	0.044454664	0.161989192	0	1	1	1.189512529	0.654526297	1
ENSG00000119630	2.218018223	3.22E-05	0.000738273	-0.442627552	0.48044417	0.838853094	0.87844122	0.057018405	0.399623454	0.839355913	0.261763504	0.879599933
ENSG00000151164	-0.200405552	0.677190183	1	-0.251551196	0.784224928	1	-0.090270447	0.937624812	1	0.549832457	0.267761737	0.888026132
ENSG00000090372	0.172259265	0.202170687	0.566353886	0.041153523	0.803573371	1	0.399657594	0.00862563	0.110291204	-0.007558647	0.961733376	1
ENSG00000161682	-0.276994627	0.344340658	0.757334187	0.170225732	0.618510333	0.960089382	-0.33655245	0.240255625	0.886059178	-0.679552507	0.023471841	0.199814738
ENSG00000179855	0.513276252	0.585391226	0.984328577	1.174842189	0.406394212	0.756666317	-0.342976494	0.746025093	1	0.247950889	0.718107276	1
ENSG00000039987	1.085352828	0.648456787	1	1.394130307	1	1	1.362687135	0.656596596	1	1.780360215	1	1
ENSG00000151117	-0.310382916	0.383176161	0.807588438	-0.179744586	0.580222433	0.920538232	-0.844812208	0.245918712	0.897703934	-0.725868037	0.043745424	0.305940551
ENSG00000161920	0.17396358	0.277339616	0.669908351	0.323787574	0.232186655	0.529676263	0.181769872	0.466285053	1	0.550833737	0.041191231	0.293610556
ENSG00000135452	-0.063452503	0.725577615	1	-0.447671663	0.15612929	0.401101881	-0.07228946	0.709279877	1	0.140356363	0.465358963	1
ENSG00000161835	-0.448318746	0.28373233	0.678327188	1.127159026	0.014299449	0.068472299	0.018930945	0.954202955	1	-0.796103566	0.002033466	0.030000516
ENSG00000189120	-0.218095937	0.743812783	1	1.632476578	0.236587021	0.535760572	0.589538044	1	1	-0.702053148	1	1
ENSG00000183036	0	1	1	-1.470078098	0.414832856	0.765048676	0.334088623	0.778894743	1	2.275379624	0.102791643	0.522449641
ENSG00000156639	0.012293606	0.912250565	1	-0.344328057	0.008770554	0.046994135	-0.11046597	0.51090576	1	-0.146749286	0.401867001	1
ENSG00000129353	-0.135935121	0.262931516	0.658404549	-0.745206765	0.024194941	0.102823735	-0.12827811	0.515964148	1	-0.185406085	0.356713981	1
ENSG00000167978	0.436054791	0.005157891	0.046107426	0.321004129	0.102814413	0.298748991	0.279669271	0.218231918	0.848441523	-0.098268602	0.633840203	1
ENSG00000169057	0.341604605	0.02095761	0.128940713	-0.190925631	0.227903421	0.523125409	0.163980655	0.455399503	1	-0.149099151	0.59872152	1
ENSG00000161664	1.810901637	0.104773788	0.377101419	0.36901137	1	1	1.020603808	0.211404328	0.834581211	-0.957594749	0.458853459	1
ENSG00000170191	-0.1761113	0.212293729	0.583674443	0.091195826	0.68449515	1	0.141480188	0.481909342	1	-0.238462997	0.458419293	1
ENSG00000088881	0.94617847	0.165748891	0.500702951	-0.413946784	0.739215208	1	2.637435314	0.522452058	1	-0.142072642	0.931455249	1
ENSG00000164106	2.958391513	2.06E-07	8.47E-06	-0.187216028	0.901628743	1	0	1	1	-1.969755424	1	1
ENSG00000173992	0.080698195	0.567319833	0.967882836	0.031259618	0.884448122	1	-0.350442107	0.042257344	0.332685252	0.062940826	0.78027968	1
ENSG00000151466	0.369653229	0.068160925	0.284634706	0.287766004	0.272189894	0.588000584	0.35483438	0.183456912	0.770190957	0.201137658	0.632209957	1
ENSG00000111846	2.875675343	0.081215238	0.319686192	0.458852174	0.110130215	0.314416224	0.409769294	0.164391915	0.726175886	1.669452479	2.18E-14	2.50E-12
ENSG00000068976	3.612878071	4.66E-06	0.000132613	3.447864593	3.73E-09	1.45E-07	1.585797366	0.021187017	0.208765667	2.135553873	0.000230934	0.004793911
ENSG00000167264	-0.149626999	0.343630938	0.756364288	-0.278090467	0.102943906	0.299084976	0.345019388	0.116936534	0.607748581	0.031966327	0.926144748	1
ENSG00000271601	-0.315069663	0.057608636	0.255677604	-0.377387902	0.036478214	0.139481996	0.24286076	0.197184514	0.80116519	-0.090431448	0.56311166	1
ENSG00000124659	0.1130832	0.38918075	0.814803298	1.147202889	1.00E-12	7.09E-11	-0.427239162	0.031520957	0.276936027	0.003394657	0.993762376	1
ENSG00000105088	0.102185391	0.877978865	1	-0.193067103	0.861016195	1	-0.19008014	0.888405396	1	0.069104875	0.908943027	1
ENSG00000213221	-0.111633907	0.636786255	1	-0.211871073	0.376087197	0.718469094	0.01468658	0.949304372	1	-0.130371759	0.500300314	1
ENSG00000142230	-0.385051995	0.005585485	0.048822194	-0.487002299	0.001237726	0.009922042	-0.347061442	0.03028471	0.269491997	-0.286190793	0.128768427	0.599414549
ENSG00000176058	-0.18657279	0.349281664	0.763650958	0.024098074	0.872655058	1	-0.242438247	0.283258282	0.937393487	-0.459821822	0.081174577	0.454878432
ENSG00000156959	0.637867343	0.587524031	0.985645779	0.892741377	0.704586601	1	-1.927255487	0.254014895	0.913058561	2.734453663	1.25E-07	5.65E-06
ENSG00000143554	-0.043487804	0.870834153	1	-0.545596023	0.292787323	0.607660193	-0.107525201	0.728267221	1	-0.19000695	0.822796753	1
ENSG00000142731	0.046836421	0.874549728	1	-0.213538528	0.201276755	0.479319544	0.165237333	0.572933183	1	-0.057460742	0.909158594	1
ENSG00000178209	-0.082082365	0.66482769	1	-0.875675645	1.22E-06	2.78E-05	-0.499521904	0.035500059	0.300205761	-0.354325583	0.160718794	0.675118142
ENSG00000123179	-0.250172002	0.057164157	0.254807288	-0.634264001	0.00913411	0.048640096	-0.435791072	0.140760568	0.679549857	-0.167848039	0.561289834	1
ENSG00000149781	0.470034263	0.157181414	0.484381074	-0.242079689	0.825310044	1	0.643838437	0.262566832	0.92624543	1.146338863	0.013579356	0.133984624
ENSG00000149452	0	1	1	1.074454401	0.168896687	0.422280867	0	1	1	0	1	1
ENSG00000144485	0.241190735	0.413659714	0.839286219	0.277922084	0.697565784	1	-0.397343532	0.084349277	0.505336416	-0.380639813	0.162241814	0.678896568
ENSG00000185339	-0.198932051	0.609470471	1	0.609010927	0.02308927	0.099298589	-0.137803422	0.571582631	1	-0.294948668	0.082576524	0.459659095
ENSG00000159387	0	1	1	-2.036110866	0.52123086	0.862732457	0	1	1	-3.650761214	0.156943336	0.665684587
ENSG00000170236	2.408253117	0.041365121	0.205542399	0.782413814	1	1	0	1	1	1.865991245	0.251434496	0.863329798
ENSG00000128011	-0.050116364	0.955598149	1	-0.11467875	0.644251485	0.983566386	-0.532160767	0.179971577	0.762764616	-0.722208232	0.124073785	0.585826267
ENSG00000160818	0.682449955	1.12E-06	3.82E-05	1.178249021	5.23E-11	2.83E-09	0.535737601	0.011581116	0.137258833	0.535342564	0.007283569	0.082265045
ENSG00000007174	-1.513966789	0.414094646	0.839286219	1.394130307	1	1	-1.84162585	1	1	0	1	1
ENSG00000042753	-0.284063409	0.037298415	0.19181764	-0.191165798	0.213631355	0.499345063	-0.21781762	0.2016564	0.812237492	0.041533495	0.827785331	1
ENSG00000263001	0.063506077	0.559203081	0.960790582	-0.157891027	0.288782233	0.602139383	-0.129568144	0.429430215	1	-0.348172817	0.022098177	0.19161809
ENSG00000265972	1.156282785	0.006903227	0.057435551	3.542790115	4.54E-29	1.75E-26	1.7568766	0.013651169	0.154663705	0.582118508	0.000899059	0.015283303
ENSG00000149923	-0.242927937	0.026474283	0.150266339	-0.031813723	0.840932753	1	-0.033901622	0.835440058	1	-0.076162953	0.695101217	1
ENSG00000105675	1.199093916	1	1	0.554278731	0.181388213	0.444800107	0	1	1	1.79828947	1	1
ENSG00000157833	-0.065581954	0.770570868	1	-0.134197422	0.766934317	1	0.296209222	0.642716125	1	-0.58976099	0.110304646	0.544396586
ENSG00000038219	1.258658212	5.82E-05	0.001238085	1.027117708	0.000351449	0.003552695	0.181441519	0.675808066	1	0.450449609	0.292138336	0.905758954
ENSG00000100565	0	1	1	0.066766749	1	1	0	1	1	0	1	1
ENSG00000179526	0.059009703	0.670666594	1	-0.049048376	0.799639634	1	0.189040485	0.274761157	0.937393487	0.271719023	0.192051562	0.7444503
ENSG00000123095	0.677777864	0.123173978	0.418048874	1.447525724	4.22E-05	0.000591932	-0.876803469	0.065375175	0.434382927	-0.685131313	0.010573031	0.110166481
ENSG00000130175	-0.002036552	0.985893915	1	-0.26384209	0.083555465	0.258602366	-0.025033958	0.879363763	1	0.113933948	0.465720562	1
ENSG00000125753	-0.139553281	0.241945349	0.6314448	-0.270854359	0.075803187	0.240865729	0.088911247	0.56473055	1	-0.032113906	0.850946101	1
ENSG00000188993	1.183497719	0.00285845	0.029408452	-0.579675185	0.005595116	0.033122352	0.69346706	0.563839717	1	2.539534088	0.520892718	1
ENSG00000127663	0.012235667	0.957052792	1	-0.207990578	0.199668994	0.476856791	0.288014871	0.082086971	0.496485919	-0.262924382	0.282920575	0.892157604
ENSG00000111644	-0.23428327	0.803954163	1	0.042642287	1	1	2.313400151	0.01091519	0.131702653	2.135371757	0.00995811	0.10562484
ENSG00000163082	4.353548767	0.00949566	0.07313663	-1.370999012	1	1	4.760240896	0.019876358	0.200367987	1.780360215	1	1
ENSG00000141499	-0.076315056	0.756205847	1	0.166371218	0.346290801	0.678306108	0.143411797	0.459724765	1	0.392569243	0.290080079	0.902655587
ENSG00000104814	0.98104858	0.22188272	0.600586887	1.102086492	0.328795259	0.65653221	-2.679935894	0.041874357	0.330683096	-0.163023965	0.846818712	1
ENSG00000180209	-0.09701981	1	1	1.350758269	0.429199798	0.782131649	-1.311125143	0.035179493	0.298234223	1.061648179	0.089770775	0.485074044
ENSG00000182810	0.08733192	0.584636107	0.983478534	1.195581261	3.60E-14	3.26E-12	-0.140459571	0.531772151	1	-0.036067597	0.881189234	1
ENSG00000204220	0.245817346	0.060213829	0.263044978	0.389833703	0.013647116	0.06627546	-0.216836861	0.234672685	0.877312953	0.344211259	0.091902383	0.490646069
ENSG00000265491	-0.025889585	0.840503537	1	-0.397300669	0.008738808	0.046893921	-0.208259165	0.265521575	0.929814776	0.143112776	0.466506246	1
ENSG00000005812	-0.288693186	0.057388605	0.25528794	-0.331412649	0.057450336	0.195723097	0.325570554	0.061650952	0.41883169	0.212332473	0.310040565	0.936086512
